date,country,channel,campaign,impressions,clicks,sessions,conversions,cost,revenue
2025-03-10,DE,Paid Search,Shopping_Top_Products,23443,877,808,58,2364.68,9905.87
2025-03-10,DE,Paid Search,Competitor_Targeting,44842,2056,1787,93,4251.18,8849.94
2025-03-10,DE,Paid Social,TikTok_UGC_Collab,44287,661,562,11,734.33,755.51
2025-03-10,DE,Paid Social,IG_Showcase_Video,15307,237,221,4,254.98,293.67
2025-03-10,DE,Paid Social,LinkedIn_B2B_LeadGen,37852,496,457,10,474.39,651.55
2025-03-10,DE,Organic,SEO_Branded_Home,31627,4001,3501,81,0.0,5745.65
2025-03-10,DE,Organic,Referral_Program,5691,879,796,17,0.0,1770.83
2025-03-10,FR,Paid Search,Competitor_Targeting,7524,266,243,11,638.53,1423.0
2025-03-10,FR,Paid Search,Shopping_Top_Products,36064,1605,1535,59,3422.63,6872.72
2025-03-10,FR,Paid Search,Generic_Search_Q1,28472,1214,1047,51,3053.15,6497.12
2025-03-10,FR,Paid Social,FB_Prospecting_Q1,12660,184,163,3,235.98,112.29
2025-03-10,FR,Paid Social,TikTok_UGC_Collab,14186,234,208,5,258.17,405.24
2025-03-10,FR,Paid Social,LinkedIn_B2B_LeadGen,23749,300,263,4,322.94,409.52
2025-03-10,FR,Organic,SEO_NonBranded_Blog,40749,6920,6321,162,0.0,13210.61
2025-03-10,AU,Paid Search,Competitor_Targeting,7300,264,249,14,640.68,1567.82
2025-03-10,AU,Paid Search,Search_Retargeting,12845,503,483,23,1250.63,4026.7
2025-03-10,AU,Paid Search,Shopping_Top_Products,20215,828,739,33,1751.98,4548.75
2025-03-10,AU,Paid Social,IG_Showcase_Video,28560,517,449,11,559.32,1190.43
2025-03-10,AU,Organic,Referral_Program,15089,2037,1821,40,0.0,3396.7
2025-03-10,AU,Organic,SEO_Branded_Home,29446,4116,3967,123,0.0,7795.27
2025-03-10,AU,Organic,SEO_NonBranded_Blog,4932,771,754,28,0.0,1865.76
2025-03-11,US,Paid Search,Brand_Exact_Match,31918,1191,1031,57,3263.1,8052.81
2025-03-11,US,Paid Search,Generic_Search_Q1,68482,2910,2762,91,6782.77,8209.15
2025-03-11,US,Paid Social,FB_Prospecting_Q1,50443,693,595,13,942.58,1265.25
2025-03-11,US,Paid Social,Social_Retargeting_DPA,43522,818,754,12,956.78,704.59
2025-03-11,US,Organic,Email_Newsletter_Weekly,58467,7622,7237,261,0.0,15589.29
2025-03-11,US,Organic,Direct_Traffic,13344,2162,2049,64,0.0,6503.53
2025-03-11,UK,Paid Search,Competitor_Targeting,48315,1801,1616,96,4251.16,11328.41
2025-03-11,UK,Paid Search,Shopping_Top_Products,16670,570,485,19,1311.12,2950.17
2025-03-11,UK,Paid Search,Brand_Exact_Match,44979,1665,1577,55,4449.93,4542.58
2025-03-11,UK,Paid Social,FB_Prospecting_Q1,44511,633,590,16,620.54,1221.71
2025-03-11,UK,Paid Social,IG_Showcase_Video,41611,508,486,10,549.5,938.81
2025-03-11,UK,Organic,Direct_Traffic,53514,6628,5968,162,0.0,12540.03
2025-03-11,DE,Paid Search,Generic_Search_Q1,38996,1650,1610,81,3804.25,7797.52
2025-03-11,DE,Paid Search,Search_Retargeting,41289,1875,1685,82,3859.64,9755.59
2025-03-11,DE,Paid Social,Social_Retargeting_DPA,39327,534,460,10,634.16,1045.75
2025-03-11,DE,Organic,Direct_Traffic,22363,3604,3284,87,0.0,8483.13
2025-03-11,DE,Organic,Referral_Program,13846,1896,1713,32,0.0,2066.78
2025-03-11,DE,Organic,SEO_NonBranded_Blog,45284,6709,5809,225,0.0,15666.74
2025-03-11,FR,Paid Search,Search_Retargeting,17188,673,639,28,1589.43,4070.69
2025-03-11,FR,Paid Search,Brand_Exact_Match,27522,1204,1093,68,2270.21,7325.37
2025-03-11,FR,Paid Social,Social_Retargeting_DPA,38306,551,510,11,652.78,769.19
2025-03-11,FR,Paid Social,LinkedIn_B2B_LeadGen,33014,555,509,7,438.82,455.41
2025-03-11,FR,Paid Social,IG_Showcase_Video,2646,44,39,0,56.35,0.0
2025-03-11,FR,Organic,Referral_Program,39460,6663,5970,221,0.0,21281.33
2025-03-11,FR,Organic,Direct_Traffic,32027,4756,4466,177,0.0,14685.85
2025-03-11,AU,Paid Search,Shopping_Top_Products,31301,1361,1280,59,2369.51,5773.87
2025-03-11,AU,Paid Search,Competitor_Targeting,7283,348,314,16,836.03,1763.38
2025-03-11,AU,Paid Social,FB_Prospecting_Q1,1162,16,15,0,14.55,0.0
2025-03-11,AU,Paid Social,Social_Retargeting_DPA,11375,194,179,3,235.39,194.97
2025-03-11,AU,Organic,SEO_NonBranded_Blog,31281,4201,4019,145,0.0,10906.23
2025-03-11,AU,Organic,Direct_Traffic,2540,370,337,10,0.0,949.65
2025-03-11,AU,Organic,SEO_Branded_Home,10145,1821,1674,44,0.0,3194.56
2025-03-12,US,Paid Search,Search_Retargeting,74062,2834,2719,117,6915.49,14867.59
2025-03-12,US,Paid Social,IG_Showcase_Video,36976,490,468,4,689.04,310.57
2025-03-12,US,Paid Social,Social_Retargeting_DPA,54747,911,876,17,1128.33,1815.39
2025-03-12,US,Paid Social,FB_Prospecting_Q1,22965,328,299,7,426.57,546.18
2025-03-12,US,Organic,Referral_Program,66840,10400,9930,381,0.0,23975.94
2025-03-12,US,Organic,Email_Newsletter_Weekly,10302,1834,1560,38,0.0,4780.38
2025-03-12,UK,Paid Search,Competitor_Targeting,35728,1434,1359,69,3188.72,9350.37
2025-03-12,UK,Paid Search,Shopping_Top_Products,19820,841,793,34,1752.91,4272.8
2025-03-12,UK,Paid Social,FB_Prospecting_Q1,6993,116,100,2,120.77,167.65
2025-03-12,UK,Organic,Direct_Traffic,11738,1663,1467,38,0.0,3930.94
2025-03-12,UK,Organic,Email_Newsletter_Weekly,51253,8604,8341,296,0.0,24411.98
2025-03-12,DE,Paid Search,Shopping_Top_Products,9998,435,378,14,950.21,2033.35
2025-03-12,DE,Paid Search,Competitor_Targeting,30608,1029,985,44,2069.31,4800.59
2025-03-12,DE,Paid Social,TikTok_UGC_Collab,16238,280,258,6,246.81,486.09
2025-03-12,DE,Paid Social,FB_Prospecting_Q1,29883,423,381,7,566.33,948.07
2025-03-12,DE,Organic,Referral_Program,27102,4341,3773,104,0.0,14581.47
2025-03-12,DE,Organic,SEO_NonBranded_Blog,15123,2418,2106,63,0.0,5466.3
2025-03-12,FR,Paid Search,Search_Retargeting,36752,1700,1664,90,3615.6,12403.1
2025-03-12,FR,Paid Search,Brand_Exact_Match,32079,1252,1193,49,3190.48,4466.68
2025-03-12,FR,Paid Social,FB_Prospecting_Q1,31126,529,497,9,547.49,1011.42
2025-03-12,FR,Paid Social,IG_Showcase_Video,14118,210,202,4,192.19,206.78
2025-03-12,FR,Organic,Direct_Traffic,27748,3651,3414,122,0.0,12244.4
2025-03-12,AU,Paid Search,Shopping_Top_Products,8150,286,275,9,650.25,811.61
2025-03-12,AU,Paid Search,Brand_Exact_Match,3228,128,125,6,287.16,718.91
2025-03-12,AU,Paid Search,Competitor_Targeting,3896,153,136,7,356.92,846.23
2025-03-12,AU,Paid Social,LinkedIn_B2B_LeadGen,14970,282,263,7,294.72,277.98
2025-03-12,AU,Organic,SEO_Branded_Home,33887,4730,4605,135,0.0,13793.51
2025-03-12,AU,Organic,Referral_Program,25507,4404,3958,175,0.0,14670.66
2025-03-12,AU,Organic,Email_Newsletter_Weekly,32044,4059,3577,115,0.0,11318.27
2025-03-13,US,Paid Search,Generic_Search_Q1,27649,1087,930,47,3402.41,5252.61
2025-03-13,US,Paid Search,Brand_Exact_Match,32677,1322,1219,33,3219.81,3123.67
2025-03-13,US,Paid Social,LinkedIn_B2B_LeadGen,56124,922,799,12,1368.24,1019.05
2025-03-13,US,Organic,Direct_Traffic,5113,704,671,17,0.0,855.73
2025-03-13,UK,Paid Search,Shopping_Top_Products,28063,1062,912,60,2140.62,8381.96
2025-03-13,UK,Paid Search,Search_Retargeting,38461,1877,1615,93,4649.93,11705.5
2025-03-13,UK,Paid Search,Brand_Exact_Match,28810,1116,1013,64,2199.15,9717.59
2025-03-13,UK,Paid Social,Social_Retargeting_DPA,15379,216,202,3,281.01,225.88
2025-03-13,UK,Organic,SEO_NonBranded_Blog,33783,4896,4507,141,0.0,12760.02
2025-03-13,UK,Organic,Referral_Program,38412,5498,4832,211,0.0,16530.62
2025-03-13,DE,Paid Search,Generic_Search_Q1,23244,855,756,36,1687.45,3493.32
2025-03-13,DE,Paid Search,Search_Retargeting,40082,1487,1388,65,3494.33,6140.42
2025-03-13,DE,Paid Social,LinkedIn_B2B_LeadGen,40144,527,476,6,571.82,702.75
2025-03-13,DE,Paid Social,TikTok_UGC_Collab,8501,126,110,2,117.95,115.17
2025-03-13,DE,Organic,SEO_Branded_Home,16598,2392,2244,66,0.0,8717.7
2025-03-13,FR,Paid Search,Generic_Search_Q1,24645,904,784,52,1705.62,6298.15
2025-03-13,FR,Paid Search,Brand_Exact_Match,27099,1146,1092,48,2200.76,5478.13
2025-03-13,FR,Paid Search,Search_Retargeting,29020,1358,1201,94,2896.85,12270.0
2025-03-13,FR,Paid Social,IG_Showcase_Video,39384,560,490,6,675.29,777.36
2025-03-13,FR,Organic,Email_Newsletter_Weekly,31549,5083,4670,158,0.0,15715.16
2025-03-13,FR,Organic,SEO_NonBranded_Blog,20144,3202,2760,90,0.0,8196.9
2025-03-13,AU,Paid Search,Brand_Exact_Match,6616,253,222,10,512.02,1088.04
2025-03-13,AU,Paid Search,Generic_Search_Q1,9822,381,333,17,887.79,2094.72
2025-03-13,AU,Paid Search,Shopping_Top_Products,14949,487,467,18,952.97,1797.57
2025-03-13,AU,Paid Social,IG_Showcase_Video,27533,354,320,7,339.92,767.09
2025-03-13,AU,Organic,SEO_Branded_Home,33131,5101,4379,159,0.0,15297.55
2025-03-13,AU,Organic,Referral_Program,3200,443,398,13,0.0,781.69
2025-03-14,US,Paid Search,Brand_Exact_Match,60400,2621,2297,118,7975.2,14955.87
2025-03-14,US,Paid Search,Generic_Search_Q1,17448,721,703,36,1649.49,2968.69
2025-03-14,US,Paid Search,Competitor_Targeting,28062,1136,1011,44,3604.6,5604.16
2025-03-14,US,Paid Social,FB_Prospecting_Q1,41337,653,603,10,749.83,499.49
2025-03-14,US,Paid Social,Social_Retargeting_DPA,18973,246,221,3,375.22,225.27
2025-03-14,US,Organic,Direct_Traffic,22870,4103,3901,91,0.0,11036.97
2025-03-14,UK,Paid Search,Shopping_Top_Products,4024,151,135,7,331.57,809.46
2025-03-14,UK,Paid Social,TikTok_UGC_Collab,10255,169,164,3,162.75,217.79
2025-03-14,UK,Paid Social,FB_Prospecting_Q1,45747,706,685,18,680.92,1659.2
2025-03-14,UK,Organic,SEO_Branded_Home,42433,6468,6173,195,0.0,26724.9
2025-03-14,UK,Organic,SEO_NonBranded_Blog,34737,4757,4415,126,0.0,15988.1
2025-03-14,DE,Paid Search,Search_Retargeting,13441,483,449,26,1170.09,3181.3
2025-03-14,DE,Paid Social,Social_Retargeting_DPA,11672,159,138,3,180.34,367.39
2025-03-14,DE,Paid Social,FB_Prospecting_Q1,24026,395,348,4,466.05,317.82
2025-03-14,DE,Paid Social,IG_Showcase_Video,3543,43,38,0,55.05,0.0
2025-03-14,DE,Organic,SEO_Branded_Home,1180,202,178,6,0.0,464.61
2025-03-14,DE,Organic,SEO_NonBranded_Blog,3182,463,453,17,0.0,1738.16
2025-03-14,DE,Organic,Referral_Program,47773,7686,6795,243,0.0,20535.23
2025-03-14,FR,Paid Search,Generic_Search_Q1,33620,1492,1430,97,3357.48,10637.26
2025-03-14,FR,Paid Social,FB_Prospecting_Q1,16776,273,234,3,316.72,268.36
2025-03-14,FR,Paid Social,LinkedIn_B2B_LeadGen,33514,410,375,8,404.65,476.29
2025-03-14,FR,Organic,Referral_Program,44235,6558,6136,180,0.0,25785.93
2025-03-14,FR,Organic,Direct_Traffic,36216,5503,4947,181,0.0,17793.39
2025-03-14,FR,Organic,Email_Newsletter_Weekly,15313,2553,2501,76,0.0,7529.96
2025-03-14,AU,Paid Search,Competitor_Targeting,8443,297,253,15,678.71,1314.42
2025-03-14,AU,Paid Search,Search_Retargeting,19016,770,664,33,1556.45,3053.25
2025-03-14,AU,Paid Search,Brand_Exact_Match,18017,756,684,23,1701.32,2423.01
2025-03-14,AU,Paid Social,LinkedIn_B2B_LeadGen,27248,445,424,6,518.18,472.47
2025-03-14,AU,Paid Social,TikTok_UGC_Collab,15595,236,213,4,277.46,308.65
2025-03-14,AU,Paid Social,Social_Retargeting_DPA,15571,245,234,4,305.08,484.18
2025-03-14,AU,Organic,Referral_Program,25367,3842,3567,69,0.0,7871.27
2025-03-14,AU,Organic,SEO_NonBranded_Blog,6861,1192,1084,31,0.0,2749.37
2025-03-15,US,Paid Search,Search_Retargeting,71490,2933,2584,133,9953.09,16226.77
2025-03-15,US,Paid Search,Competitor_Targeting,28248,1214,1052,45,3155.53,5327.39
2025-03-15,US,Paid Social,FB_Prospecting_Q1,42285,613,556,12,799.99,1041.54
2025-03-15,US,Organic,SEO_Branded_Home,7792,1074,963,33,0.0,3068.21
2025-03-15,UK,Paid Search,Competitor_Targeting,26702,1154,1088,46,2621.51,3943.24
2025-03-15,UK,Paid Social,IG_Showcase_Video,5187,91,77,1,100.9,94.1
2025-03-15,UK,Paid Social,Social_Retargeting_DPA,37716,618,594,10,707.24,889.12
2025-03-15,UK,Organic,SEO_NonBranded_Blog,10840,1863,1709,57,0.0,4762.33
2025-03-15,UK,Organic,Email_Newsletter_Weekly,2276,368,321,9,0.0,891.98
2025-03-15,UK,Organic,Referral_Program,1743,283,263,8,0.0,638.32
2025-03-15,DE,Paid Search,Search_Retargeting,7280,241,227,12,547.12,1033.87
2025-03-15,DE,Paid Search,Brand_Exact_Match,31721,1276,1178,54,3233.58,6373.92
2025-03-15,DE,Paid Social,Social_Retargeting_DPA,8762,119,110,2,110.24,174.4
2025-03-15,DE,Paid Social,TikTok_UGC_Collab,13350,223,207,3,264.6,162.56
2025-03-15,DE,Organic,SEO_Branded_Home,24959,3433,2926,78,0.0,6897.66
2025-03-15,DE,Organic,SEO_NonBranded_Blog,34900,6116,5348,108,0.0,9138.06
2025-03-15,FR,Paid Search,Brand_Exact_Match,39752,1728,1657,111,3510.1,12147.0
2025-03-15,FR,Paid Social,LinkedIn_B2B_LeadGen,20084,331,306,4,379.57,447.57
2025-03-15,FR,Paid Social,TikTok_UGC_Collab,25395,397,354,9,408.69,758.22
2025-03-15,FR,Paid Social,IG_Showcase_Video,3636,53,47,1,62.13,98.9
2025-03-15,FR,Organic,SEO_Branded_Home,16853,2179,2010,69,0.0,7897.67
2025-03-15,FR,Organic,SEO_NonBranded_Blog,32260,4829,4324,147,0.0,10668.73
2025-03-15,FR,Organic,Direct_Traffic,37795,5279,5120,165,0.0,11714.93
2025-03-15,AU,Paid Search,Generic_Search_Q1,31054,1230,1196,75,2572.29,9917.94
2025-03-15,AU,Paid Search,Brand_Exact_Match,8273,274,250,11,663.41,1527.49
2025-03-15,AU,Paid Social,Social_Retargeting_DPA,31712,414,399,6,382.28,457.22
2025-03-15,AU,Organic,Email_Newsletter_Weekly,8771,1270,1113,42,0.0,3905.74
2025-03-16,US,Paid Search,Search_Retargeting,21163,871,803,42,2041.43,3925.0
2025-03-16,US,Paid Social,FB_Prospecting_Q1,62394,1102,984,16,1302.04,1781.44
2025-03-16,US,Paid Social,LinkedIn_B2B_LeadGen,64063,954,920,18,1274.29,1324.73
2025-03-16,US,Paid Social,IG_Showcase_Video,5697,74,64,1,90.32,89.31
2025-03-16,US,Organic,SEO_NonBranded_Blog,54442,7892,7538,120,0.0,9563.89
2025-03-16,UK,Paid Search,Competitor_Targeting,45104,2122,1991,99,5130.47,12621.61
2025-03-16,UK,Paid Social,TikTok_UGC_Collab,41487,681,635,12,671.22,1358.23
2025-03-16,UK,Paid Social,IG_Showcase_Video,50719,763,691,13,846.06,1561.06
2025-03-16,UK,Paid Social,LinkedIn_B2B_LeadGen,44818,702,654,14,890.15,1830.84
2025-03-16,UK,Organic,Direct_Traffic,14992,2556,2416,74,0.0,5922.47
2025-03-16,UK,Organic,Email_Newsletter_Weekly,4185,543,494,20,0.0,2496.67
2025-03-16,UK,Organic,SEO_NonBranded_Blog,15291,2381,2323,82,0.0,6458.11
2025-03-16,DE,Paid Search,Search_Retargeting,36097,1340,1209,64,2680.36,6672.78
2025-03-16,DE,Paid Social,TikTok_UGC_Collab,34646,429,371,4,509.1,381.38
2025-03-16,DE,Paid Social,FB_Prospecting_Q1,5892,92,89,2,101.15,188.31
2025-03-16,DE,Organic,SEO_NonBranded_Blog,18222,3144,2775,103,0.0,9667.04
2025-03-16,DE,Organic,Direct_Traffic,15785,2228,2030,57,0.0,4380.11
2025-03-16,FR,Paid Search,Brand_Exact_Match,24869,961,849,43,1641.86,6108.78
2025-03-16,FR,Paid Search,Shopping_Top_Products,992,36,33,1,73.04,100.93
2025-03-16,FR,Paid Search,Generic_Search_Q1,15734,596,525,22,1361.76,2464.53
2025-03-16,FR,Paid Social,FB_Prospecting_Q1,33424,454,429,6,515.46,492.58
2025-03-16,FR,Paid Social,Social_Retargeting_DPA,39096,561,489,11,643.68,1074.04
2025-03-16,FR,Organic,Email_Newsletter_Weekly,8960,1359,1156,24,0.0,2290.54
2025-03-16,FR,Organic,SEO_NonBranded_Blog,27934,3828,3367,113,0.0,11206.42
2025-03-16,AU,Paid Search,Shopping_Top_Products,25590,992,863,54,2330.47,6925.19
2025-03-16,AU,Paid Social,TikTok_UGC_Collab,13209,203,186,2,193.89,179.89
2025-03-16,AU,Paid Social,Social_Retargeting_DPA,16420,200,173,3,199.22,355.4
2025-03-16,AU,Organic,SEO_Branded_Home,12685,1969,1746,63,0.0,7709.38
2025-03-16,AU,Organic,SEO_NonBranded_Blog,34426,5279,4991,152,0.0,13329.36
2025-03-17,US,Paid Search,Brand_Exact_Match,35944,1081,1041,42,2919.39,5773.28
2025-03-17,US,Paid Search,Search_Retargeting,42993,1657,1548,82,4465.02,10037.21
2025-03-17,US,Paid Search,Generic_Search_Q1,26367,956,921,38,2939.27,5381.26
2025-03-17,US,Paid Social,IG_Showcase_Video,30523,566,512,6,725.23,519.52
2025-03-17,US,Organic,Referral_Program,21403,3133,2888,105,0.0,11941.86
2025-03-17,US,Organic,Direct_Traffic,23839,3455,3169,114,0.0,15187.36
2025-03-17,UK,Paid Search,Shopping_Top_Products,38966,1707,1578,112,3857.37,10933.12
2025-03-17,UK,Paid Social,FB_Prospecting_Q1,1893,22,20,0,25.07,0.0
2025-03-17,UK,Paid Social,LinkedIn_B2B_LeadGen,1816,27,25,0,27.76,0.0
2025-03-17,UK,Paid Social,IG_Showcase_Video,3577,62,59,1,69.47,107.28
2025-03-17,UK,Organic,SEO_Branded_Home,14590,2520,2391,63,0.0,6059.66
2025-03-17,DE,Paid Search,Shopping_Top_Products,31170,1472,1368,79,3003.87,9171.59
2025-03-17,DE,Paid Search,Generic_Search_Q1,11334,336,293,10,890.7,1101.02
2025-03-17,DE,Paid Search,Search_Retargeting,34781,1258,1214,45,3573.7,4469.52
2025-03-17,DE,Paid Social,FB_Prospecting_Q1,20322,280,261,6,244.86,634.7
2025-03-17,DE,Paid Social,Social_Retargeting_DPA,24786,345,307,5,392.32,545.07
2025-03-17,DE,Paid Social,LinkedIn_B2B_LeadGen,25442,412,356,8,398.9,669.72
2025-03-17,DE,Organic,Referral_Program,3111,494,460,15,0.0,1756.22
2025-03-17,DE,Organic,SEO_NonBranded_Blog,29264,3382,3124,120,0.0,10444.34
2025-03-17,FR,Paid Search,Shopping_Top_Products,40004,1521,1327,77,3612.52,10084.22
2025-03-17,FR,Paid Search,Search_Retargeting,28148,1325,1217,66,3075.88,8474.24
2025-03-17,FR,Paid Social,Social_Retargeting_DPA,32295,424,372,10,397.72,1073.91
2025-03-17,FR,Organic,SEO_Branded_Home,25685,3909,3405,106,0.0,9299.7
2025-03-17,AU,Paid Search,Shopping_Top_Products,5733,244,230,14,521.26,2077.51
2025-03-17,AU,Paid Social,FB_Prospecting_Q1,18195,242,220,4,259.48,307.4
2025-03-17,AU,Organic,Referral_Program,3231,430,394,9,0.0,843.66
2025-03-18,US,Paid Search,Competitor_Targeting,73417,2897,2553,97,7230.2,12704.56
2025-03-18,US,Paid Social,TikTok_UGC_Collab,68100,1010,936,18,1543.24,1647.57
2025-03-18,US,Organic,Direct_Traffic,54771,7633,7393,213,0.0,15504.46
2025-03-18,US,Organic,Email_Newsletter_Weekly,47307,6285,5600,212,0.0,20059.65
2025-03-18,UK,Paid Search,Generic_Search_Q1,29870,1201,1053,54,2789.39,4750.21
2025-03-18,UK,Paid Search,Brand_Exact_Match,9424,316,275,14,775.7,1688.67
2025-03-18,UK,Paid Social,IG_Showcase_Video,23106,419,379,7,504.88,698.05
2025-03-18,UK,Paid Social,LinkedIn_B2B_LeadGen,22881,329,313,8,425.82,687.34
2025-03-18,UK,Organic,Direct_Traffic,33078,4791,4599,154,0.0,12120.08
2025-03-18,UK,Organic,SEO_Branded_Home,14391,2346,2083,75,0.0,9164.7
2025-03-18,UK,Organic,SEO_NonBranded_Blog,44286,8064,7192,123,0.0,5907.39
2025-03-18,DE,Paid Search,Brand_Exact_Match,11330,416,391,17,920.62,1749.02
2025-03-18,DE,Paid Search,Shopping_Top_Products,39172,1726,1594,101,4188.85,11819.17
2025-03-18,DE,Paid Social,FB_Prospecting_Q1,4364,66,60,0,83.23,0.0
2025-03-18,DE,Paid Social,TikTok_UGC_Collab,37878,647,568,13,761.95,831.3
2025-03-18,DE,Paid Social,LinkedIn_B2B_LeadGen,41914,627,585,11,554.52,623.62
2025-03-18,DE,Organic,Email_Newsletter_Weekly,17524,2780,2582,85,0.0,7792.44
2025-03-18,FR,Paid Search,Search_Retargeting,38907,1616,1433,70,3994.73,10124.23
2025-03-18,FR,Paid Search,Generic_Search_Q1,22609,787,721,43,1708.22,4754.68
2025-03-18,FR,Paid Search,Shopping_Top_Products,14004,487,452,23,1041.79,2164.8
2025-03-18,FR,Paid Social,FB_Prospecting_Q1,4679,67,61,1,72.57,108.83
2025-03-18,FR,Paid Social,LinkedIn_B2B_LeadGen,31811,524,475,10,665.81,1051.43
2025-03-18,FR,Paid Social,Social_Retargeting_DPA,22261,327,305,7,381.72,680.65
2025-03-18,FR,Organic,Direct_Traffic,38458,4518,4091,127,0.0,15185.19
2025-03-18,FR,Organic,Referral_Program,23631,3269,3190,120,0.0,9035.87
2025-03-18,FR,Organic,Email_Newsletter_Weekly,8716,1526,1478,49,0.0,4280.88
2025-03-18,AU,Paid Search,Shopping_Top_Products,31626,1246,1137,63,2638.24,7442.14
2025-03-18,AU,Paid Search,Generic_Search_Q1,4030,138,117,4,296.0,552.9
2025-03-18,AU,Paid Search,Brand_Exact_Match,1202,58,53,2,118.61,230.64
2025-03-18,AU,Paid Social,IG_Showcase_Video,8088,129,112,2,149.37,188.43
2025-03-18,AU,Paid Social,TikTok_UGC_Collab,21338,330,292,6,420.61,467.13
2025-03-18,AU,Paid Social,LinkedIn_B2B_LeadGen,20423,349,302,6,340.16,344.38
2025-03-18,AU,Organic,SEO_NonBranded_Blog,34920,4890,4239,113,0.0,13750.53
2025-03-19,US,Paid Search,Generic_Search_Q1,74638,2910,2511,147,8052.75,20413.77
2025-03-19,US,Paid Search,Shopping_Top_Products,63057,2879,2501,129,7659.08,12942.71
2025-03-19,US,Paid Search,Competitor_Targeting,18187,644,568,29,1707.78,3063.9
2025-03-19,US,Paid Social,FB_Prospecting_Q1,44245,764,665,10,861.57,905.51
2025-03-19,US,Organic,Direct_Traffic,22311,3138,3007,99,0.0,5704.62
2025-03-19,US,Organic,SEO_NonBranded_Blog,74416,12279,10764,435,0.0,31817.71
2025-03-19,UK,Paid Search,Generic_Search_Q1,40129,1862,1765,56,4297.99,6326.71
2025-03-19,UK,Paid Search,Brand_Exact_Match,8553,398,344,19,919.47,2223.21
2025-03-19,UK,Paid Search,Shopping_Top_Products,41222,1723,1568,67,4103.87,10136.11
2025-03-19,UK,Paid Social,TikTok_UGC_Collab,12230,190,179,3,188.69,227.77
2025-03-19,UK,Organic,SEO_Branded_Home,56306,8215,7725,231,0.0,18669.66
2025-03-19,UK,Organic,Direct_Traffic,11036,1572,1375,31,0.0,2731.13
2025-03-19,UK,Organic,SEO_NonBranded_Blog,18147,2835,2426,76,0.0,7380.35
2025-03-19,DE,Paid Search,Brand_Exact_Match,6786,230,222,9,565.63,760.66
2025-03-19,DE,Paid Search,Search_Retargeting,22475,975,938,42,2072.76,5346.76
2025-03-19,DE,Paid Social,LinkedIn_B2B_LeadGen,5816,100,92,2,112.32,130.07
2025-03-19,DE,Paid Social,FB_Prospecting_Q1,49786,737,657,17,796.73,1236.43
2025-03-19,DE,Paid Social,TikTok_UGC_Collab,13795,227,194,3,249.68,246.4
2025-03-19,DE,Organic,SEO_Branded_Home,31941,4512,3841,136,0.0,16127.56
2025-03-19,DE,Organic,Direct_Traffic,29134,4678,4014,125,0.0,6937.15
2025-03-19,DE,Organic,Email_Newsletter_Weekly,31963,5316,5202,167,0.0,10242.0
2025-03-19,FR,Paid Search,Competitor_Targeting,12427,497,453,29,957.35,4298.14
2025-03-19,FR,Paid Search,Brand_Exact_Match,26479,978,862,33,1941.3,4274.23
2025-03-19,FR,Paid Search,Shopping_Top_Products,11214,473,424,15,1099.14,2479.6
2025-03-19,FR,Paid Social,LinkedIn_B2B_LeadGen,8847,106,95,2,117.53,214.26
2025-03-19,FR,Paid Social,TikTok_UGC_Collab,15710,263,237,3,258.98,249.37
2025-03-19,FR,Organic,Email_Newsletter_Weekly,37251,5058,4709,157,0.0,20313.47
2025-03-19,AU,Paid Search,Competitor_Targeting,12646,424,376,25,1009.03,2175.79
2025-03-19,AU,Paid Search,Generic_Search_Q1,28539,1236,1090,55,2941.0,7553.44
2025-03-19,AU,Paid Social,FB_Prospecting_Q1,30214,457,415,5,532.36,304.85
2025-03-19,AU,Paid Social,IG_Showcase_Video,25358,314,298,5,337.64,415.98
2025-03-19,AU,Paid Social,TikTok_UGC_Collab,736,11,10,0,12.49,0.0
2025-03-19,AU,Organic,Direct_Traffic,25979,3873,3390,105,0.0,11786.24
2025-03-19,AU,Organic,SEO_NonBranded_Blog,15133,2465,2149,78,0.0,7600.16
2025-03-19,AU,Organic,Email_Newsletter_Weekly,15759,2240,2049,60,0.0,6739.17
2025-03-20,US,Paid Search,Generic_Search_Q1,53529,1840,1763,74,5174.72,10167.05
2025-03-20,US,Paid Search,Shopping_Top_Products,26877,1107,1023,52,3731.65,6328.0
2025-03-20,US,Paid Search,Competitor_Targeting,10780,445,401,12,1243.77,1402.52
2025-03-20,US,Paid Social,Social_Retargeting_DPA,51247,955,915,15,1457.08,1072.21
2025-03-20,US,Paid Social,TikTok_UGC_Collab,27472,302,282,7,356.75,803.48
2025-03-20,US,Organic,Email_Newsletter_Weekly,26212,3809,3703,108,0.0,12212.14
2025-03-20,US,Organic,Direct_Traffic,66303,8238,7420,202,0.0,19317.72
2025-03-20,US,Organic,SEO_Branded_Home,53679,8074,7650,255,0.0,14802.13
2025-03-20,UK,Paid Search,Brand_Exact_Match,34364,1465,1400,80,2804.04,7456.05
2025-03-20,UK,Paid Social,TikTok_UGC_Collab,4239,65,61,1,70.2,129.61
2025-03-20,UK,Paid Social,FB_Prospecting_Q1,7959,131,123,1,143.2,87.2
2025-03-20,UK,Organic,Direct_Traffic,50254,7191,6231,180,0.0,20750.04
2025-03-20,UK,Organic,SEO_Branded_Home,13844,2397,2130,57,0.0,6968.64
2025-03-20,DE,Paid Search,Competitor_Targeting,48060,2156,2077,104,4896.72,13101.15
